frame,time_s,pos_filtered,pos_raw
77,2.533333333333333,-0.6612876961937382,-1.5006647618811895
78,2.566666666666667,-0.9268102352389134,-1.3033103182460148
79,2.6,-1.1710010188187576,-0.8283975567369593
80,2.6333333333333333,-1.383640891839014,-0.911605744610369
81,2.6666666666666665,-1.5519099661212603,-1.4959429050617186
82,2.7,-1.662024004193395,-0.876033674697735
83,2.7333333333333334,-1.7013823575787415,-0.8842631489113837
84,2.7666666666666666,-1.6607825844769688,-1.7989265071002454
85,2.8,-1.5362523108085695,-1.621227884501132
86,2.8333333333333335,-1.330143917014565,-0.7263567936300211
87,2.8666666666666667,-1.0513169507014513,0.10763365688317164
88,2.9,-0.7144490010148935,0.7058178647416282
89,2.933333333333333,-0.3386945008352425,-0.934168187313817
90,2.966666666666667,0.05400948089220384,1.3034298784629312
91,3.0,0.4407205327124632,-0.09823730331270601
92,3.033333333333333,0.7991753147149798,0.45782252196383777
93,3.066666666666667,1.1093022069504115,0.29290078241162887
94,3.1,1.3545382025630928,2.0744934060515012
95,3.1333333333333333,1.5229253413977535,0.9106130190029282
96,3.1666666666666665,1.6079258556278977,2.1044810356170456
97,3.2,1.6088625827752998,0.6130527001210088
98,3.2333333333333334,1.5308909517114393,1.5326519575146234
99,3.2666666666666666,1.38444220799648,0.3407394445540412
100,3.3,1.1841285369792103,2.1269291730014426
101,3.3333333333333335,0.9471592913822102,1.0276703584466742
102,3.3666666666666667,0.6913894234241771,1.575443129735562
103,3.4,0.4332150023322815,0.6275282633808072
104,3.433333333333333,0.1856340981274237,0.5764811078252042
105,3.466666666666667,-0.043138162111026765,-0.2503831146095505
106,3.5,-0.25012880102225604,0.3478306535721401
107,3.533333333333333,-0.43690843013052144,-0.8839864319373054
108,3.566666666666667,-0.6077550630247736,-0.14933874695981184
109,3.6,-0.767009405316069,-0.4555199172838717
110,3.6333333333333333,-0.9162300125603431,0.22611668109609537
111,3.6666666666666665,-1.0519130202204892,-0.45733000882298047
112,3.7,-1.1645024159781798,0.608136698973661
113,3.7333333333333334,-1.2391611380497813,-1.2963927691079098
114,3.7666666666666666,-1.258347315921009,-0.5871035404949227
